"Pk_Code","Pk_LkCode","Pk_PrCode","Pk_Prix","Pk_Qte","Pk_Notes","cPr","Pk_Sub1","Pk_Sub2","Pk_Sub3","Pk_Sub4","Pk_Sub5","Pk_Sub6","Pk_Sub7","Pk_Sub8","Pk_Sub9","Pk_Sub10"
5662,23644,19,60.27,6,,,,,,,,,,,,
5666,330142,19,60.27,6,,,,,,,,,,,,
5667,19512,19,60.27,6,,,,,,,,,,,,
5685,59630,19,66.08,6,,,,,,,,,,,,
5688,272656,19,60.27,6,,,,,,,,,,,,
5689,270048,19,60.27,6,,,,,,,,,,,,
5690,270054,19,60.27,6,,,,,,,,,,,,
5691,270056,19,60.27,6,,,,,,,,,,,,
5698,186206,14,60.82,6,,,,,,,,,,,,
5699,270046,19,60.27,6,,,,,,,,,,,,
5702,184924,19,60.27,6,,,,,,,,,,,,
5704,272639,19,60.27,6,,,,,,,,,,,,
5705,272641,19,60.27,6,,,,,,,,,,,,
5706,272646,19,60.27,6,,,,,,,,,,,,
5707,272648,19,60.27,6,,,,,,,,,,,,
5709,188146,19,60.27,6,,,,,,,,,,,,
5711,171714,19,60.27,,,,,,,,,,,,,
5714,199300,19,60.27,6,,,,,,,,,,,,
5715,198210,19,60.27,6,,,,,,,,,,,,
5718,197558,19,60.27,6,,,,,,,,,,,,
5719,195724,19,60.27,6,,,,,,,,,,,,
5720,189810,19,60.27,6,,,,,,,,,,,,
5722,272658,19,60.27,6,,,,,,,,,,,,
5724,267394,19,55.14,6,,,,,,,,,,,,
5725,267396,19,55.14,6,,,,,,,,,,,,
5726,267402,9,61.92,5,,,"A","T",,,,,,,,
5727,268694,19,60.27,6,,,,,,,,,,,,
5728,268696,19,60.27,6,,,,,,,,,,,,
5729,268702,,,,,,,,,,,,,,,
5733,275558,19,60.27,6,,,,,,,,,,,,
5734,272654,19,60.27,6,,,,,,,,,,,,
5735,273868,19,60.27,6,,,,,,,,,,,,
5736,344302,19,60.27,6,,,,,,,,,,,,
5737,273870,19,60.27,6,,,,,,,,,,,,
5746,113786,19,60.27,6,,,,,,,,,,,,
5750,171728,12,44.37,2,,,,,,,,,,,,
5751,171726,12,44.37,2,,,,,,,,,,,,
5752,171724,12,44.37,2,,,,,,,,,,,,
5753,171722,12,44.37,2,,,,,,,,,,,,
5754,171716,19,60.27,6,,,,,,,,,,,,
5756,178890,19,60.27,6,,,,,,,,,,,,
5757,272660,19,60.27,6,,,,,,,,,,,,
5759,179942,19,60.27,6,,,,,,,,,,,,
5764,179366,19,60.27,6,,,,,,,,,,,,
5765,179360,19,60.27,6,,,,,,,,,,,,
5769,178528,19,60.27,6,,,,,,,,,,,,
5772,178240,19,60.27,6,,,,,,,,,,,,
5773,176890,19,60.27,6,,,,,,,,,,,,
5775,176044,20,65.39,8,,,,,,,,,,,,
5778,179358,19,60.27,6,,,,,,,,,,,,
5779,252333,19,60.27,6,,,,,,,,,,,,
5780,254101,72,0,99,,,,,,,,,,,,
5781,225366,19,60.27,6,,,,,,,,,,,,
5782,225364,19,60.27,6,,,,,,,,,,,,
5783,225362,19,60.27,6,,,,,,,,,,,,
5784,225360,19,60.27,6,,,,,,,,,,,,
5785,225354,19,60.27,6,,,,,,,,,,,,
5786,225352,19,60.27,6,,,,,,,,,,,,
5787,225345,19,60.27,6,,,,,,,,,,,,
5788,224840,19,60.27,6,,,,,,,,,,,,
5789,225588,19,60.27,6,,,,,,,,,,,,
5790,224832,19,60.27,6,,,,,,,,,,,,
5791,225594,19,60.27,6,,,,,,,,,,,,
5792,252340,19,60.27,6,,,,,,,,,,,,
5793,252342,19,60.27,6,,,,,,,,,,,,
5794,252348,19,60.27,6,,,,,,,,,,,,
5795,252350,19,60.27,6,,,,,,,,,,,,
5796,252352,19,60.27,6,,,,,,,,,,,,
5797,252354,19,60.27,6,,,,,,,,,,,,
5798,219926,19,60.27,6,,,"Z",,,,,,,,,
5799,219920,19,60.27,6,,,,,,,,,,,,
5801,224834,19,60.27,6,,,,,,,,,,,,
5802,242552,1,55.65,4,,,,,,,,,,,,
5803,242548,19,60.27,6,,,,,,,,,,,,
5804,242546,19,60.27,6,,,,,,,,,,,,
5805,242540,19,60.27,6,,,,,,,,,,,,
5806,242538,19,60.27,6,,,,,,,,,,,,
5807,242531,1,55.65,4,,,,,,,,,,,,
5808,239948,14,66.65,6,,,,,,,,,,,,
5809,239946,14,66.65,6,,,"Z","T",,,,,,,,
5810,239940,19,60.27,6,,,,,,,,,,,,
5811,239938,19,60.27,6,,,,,,,,,,,,
5812,225586,19,60.27,6,,,,,,,,,,,,
5813,238742,19,60.27,6,,,,,,,,,,,,
5814,254103,72,0,99,,,,,,,,,,,,
5815,236872,19,60.27,6,,,,,,,,,,,,
5816,236870,19,60.27,6,,,,,,,,,,,,
5817,236144,19,60.27,6,,,,,,,,,,,,
5818,236142,19,60.27,6,,,,,,,,,,,,
5819,227252,19,60.27,6,,,,,,,,,,,,
5820,227250,19,60.27,6,,,,,,,,,,,,
5821,227070,14,66.65,6,,,,,,,,,,,,
5822,227068,19,60.27,6,,,,,,,,,,,,
5823,225596,19,60.27,6,,,,,,,,,,,,
5824,238744,19,60.27,6,,,,,,,,,,,,
5825,207128,19,60.27,6,,,,,,,,,,,,
5826,219918,19,60.27,6,,,,,,,,,,,,
5828,207608,19,60.27,6,,,,,,,,,,,,
5829,207606,19,60.27,6,,,,,,,,,,,,
5830,207604,19,60.27,6,,,,,,,,,,,,
5831,207602,19,60.27,6,,,,,,,,,,,,
5832,207596,19,60.27,6,,,,,,,,,,,,
5833,207594,19,60.27,6,,,,,,,,,,,,
5834,207587,19,60.27,6,,,,,,,,,,,,
5836,258790,19,60.27,6,,,,,,,,,,,,
5837,258016,19,60.27,6,,,,,,,,,,,,
5838,207126,19,60.27,6,,,,,,,,,,,,
5841,205498,72,0,99,,,,,,,,,,,,
5842,205496,19,60.27,6,,,,,,,,,,,,
5843,205490,19,60.27,6,,,,,,,,,,,,
5844,205488,19,60.27,6,,,,,,,,,,,,
5847,258788,19,60.27,6,,,,,,,,,,,,
5848,215328,72,0,99,,,,,,,,,,,,
5849,254108,19,60.27,6,,,,,,,,,,,,
5850,254110,72,0,99,,,,,,,,,,,,
5851,254116,72,0,99,,,,,,,,,,,,
5852,254118,72,0,99,,,,,,,,,,,,
5853,254120,72,0,99,,,,,,,,,,,,
5854,254122,72,0,99,,,,,,,,,,,,
5855,254212,19,60.27,6,,,,,,,,,,,,
5856,216340,19,60.27,6,,,,,,,,,,,,
5857,216338,19,60.27,6,,,,,,,,,,,,
5859,216330,19,60.27,6,,,,,,,,,,,,
5860,172062,9,61.92,5,,,,,,,,,,,,
5861,215326,72,0,99,,,,,,,,,,,,
5862,215324,72,0,99,,,,,,,,,,,,
5863,215318,19,60.27,6,,,,,,,,,,,,
5864,215316,19,60.27,6,,,,,,,,,,,,
5865,213108,19,60.27,6,,,,,,,,,,,,
5866,213106,19,60.27,6,,,,,,,,,,,,
5868,258008,19,60.27,6,,,,,,,,,,,,
5869,258010,19,60.27,6,,,,,,,,,,,,
5870,216332,19,60.27,6,,,,,,,,,,,,
5871,284270,19,60.27,6,,,,,,,,,,,,
5872,140594,19,60.27,6,,,,,,,,,,,,
5877,139144,14,67.26,6,,,"A","T",,,,,,,,
5878,139138,19,60.27,6,,,,,,,,,,,,
5880,284268,19,60.27,6,,,,,,,,,,,,
5881,140644,19,60.27,6,,,,,,,,,,,,
5884,136614,19,60.27,6,,,,,,,,,,,,
5886,133598,19,60.27,6,,,,,,,,,,,,
5887,133014,19,60.27,6,,,,,,,,,,,,
5889,144102,19,60.27,6,,,,,,,,,,,,
5890,139136,19,60.27,6,,,,,,,,,,,,
5892,143922,19,60.27,6,,,,,,,,,,,,
5894,142700,19,60.27,6,,,,,,,,,,,,
5895,142698,19,60.27,6,,,,,,,,,,,,
5896,141930,15,58.87,4,,,,,,,,,,,,
5897,141928,72,0,99,,,,,,,,,,,,
5898,141926,19,60.27,6,,,,,,,,,,,,
5899,141920,19,60.27,6,,,,,,,,,,,,
5901,284098,72,0,99,,,,,,,,,,,,
5903,171707,12,44.37,2,,,,,,,,,,,,
5905,173709,19,60.27,6,,,,,,,,,,,,
5911,141918,19,60.27,6,,,,,,,,,,,,
5913,286220,19,60.27,6,,,,,,,,,,,,
5914,242550,19,60.27,6,,,,,,,,,,,,
5917,127514,19,60.27,6,,,,,,,,,,,,
5918,126216,19,60.27,6,,,,,,,,,,,,
5922,285960,19,60.27,6,,,,,,,,,,,,
5924,124238,19,60.27,6,,,,,,,,,,,,
5925,123782,19,60.27,6,,,,,,,,,,,,
5930,115710,19,60.27,6,,,,,,,,,,,,
5932,131225,19,60.27,6,,,,,,,,,,,,
5935,284276,1,60.82,4,,,,,,,,,,,,
5936,284278,1,60.82,4,,,,,,,,,,,,
5941,286218,19,60.27,6,,,,,,,,,,,,
5943,285984,19,60.27,6,,,,,,,,,,,,
5944,131182,19,60.27,6,,,,,,,,,,,,
5947,131024,19,60.27,6,,,,,,,,,,,,
5948,284280,72,0,99,,,,,,,,,,,,
5950,285958,19,60.27,6,,,,,,,,,,,,
5951,140672,19,60.27,6,,,,,,,,,,,,
5953,277858,19,60.27,6,,,,,,,,,,,,
5955,160390,19,60.27,6,,,,,,,,,,,,
5956,160388,19,60.27,6,,,,,,,,,,,,
5957,160386,19,60.27,6,,,,,,,,,,,,
5958,160380,19,60.27,6,,,,,,,,,,,,
5959,277856,19,60.27,6,,,,,,,,,,,,
5960,160371,19,60.27,6,,,,,,,,,,,,
5961,277854,72,0,99,,,,,,,,,,,,
5962,159156,19,60.27,6,,,,,,,,,,,,
5964,151540,19,60.27,6,,,,,,,,,,,,
5966,281018,19,60.27,6,,,,,,,,,,,,
5967,281020,19,60.27,6,,,,,,,,,,,,
5968,160378,19,60.27,6,,,,,,,,,,,,
5969,277846,19,60.27,6,,,,,,,,,,,,
5970,170814,14,66.65,6,,,,,,,,,,,,
5974,168076,19,60.27,6,,,,,,,,,,,,
5975,160392,19,60.27,6,,,,,,,,,,,,
5976,275560,19,60.27,6,,,,,,,,,,,,
5978,165170,19,60.27,6,,,"Z","T",,,,,,,,
5981,277848,19,60.27,6,,,,,,,,,,,,
5982,164046,19,66.69,6,,,,,,,,,,,,
5988,147392,14,66.65,6,,,,,,,,,,,,
5992,283956,19,60.27,6,,,,,,,,,,,,
5995,283958,19,60.27,6,,,,,,,,,,,,
5997,284088,19,60.27,6,,,,,,,,,,,,
5998,284094,19,60.27,6,,,,,,,,,,,,
6003,148990,19,60.27,6,,,,,,,,,,,,
6004,148420,72,0,99,,,,,,,,,,,,
6005,284086,19,60.27,6,,,,,,,,,,,,
6007,147300,19,60.27,6,,,,,,,,,,,,
6008,284096,19,60.27,6,,,,,,,,,,,,
6010,261630,20,65.39,8,,,,,,,,,,,,
6011,261624,20,65.39,8,,,,,,,,,,,,
6012,160744,20,65.39,8,,,,,,,,,,,,
6014,261622,34,53.54,10,,,,,,,,,,,,
6015,281150,20,65.39,8,,,,,,,,,,,,
6017,13998,20,65.39,8,,,,,,,,,,,,
6018,289036,20,65.39,8,,,,,,,,,,,,
6020,117304,8,78.18,8,,,"Z","T",,,,,,,,
6021,289028,20,65.39,8,,,,,,,,,,,,
6022,289026,20,65.39,8,,,,,,,,,,,,
6023,289019,20,65.39,8,,,,,,,,,,,,
6024,1206,,,,,,,,,,,,,,,
6026,289034,20,65.39,8,,,,,,,,,,,,
6027,201016,20,65.39,8,,,,,,,,,,,,
6028,289038,20,65.39,8,,,,,,,,,,,,
6029,289040,20,65.39,8,,,,,,,,,,,,
6030,340482,,,,,,,,,,,,,,,
6031,340480,20,65.39,8,,,,,,,,,,,,
6032,279952,20,65.39,8,,,,,,,,,,,,
6033,41794,20,65.39,8,,,,,,,,,,,,
6035,296046,20,65.39,8,,,,,,,,,,,,
6036,279947,20,65.39,8,,,,,,,,,,,,
6037,280914,20,65.39,8,,,,,,,,,,,,
6038,280916,20,65.39,8,,,,,,,,,,,,
6039,23956,20,65.39,8,,,,,,,,,,,,
6042,280922,20,65.39,8,,,,,,,,,,,,
6043,22476,20,65.39,8,,,,,,,,,,,,
6044,139034,20,68,8,,,,,,,,,,,,
6046,296048,20,65.39,8,,,,,,,,,,,,
6047,296670,20,65.39,8,,,,,,,,,,,,
6048,296672,20,65.39,8,,,,,,,,,,,,
6053,281148,20,65.39,8,,,,,,,,,,,,
6054,139032,,,,,,,,,,,,,,,
6055,154868,20,65.39,8,,,,,,,,,,,,
6057,279949,20,65.39,8,,,,,,,,,,,,
6058,157246,20,65.39,8,,,,,,,,,,,,
6059,157244,20,65.39,8,,,,,,,,,,,,
6060,157242,20,65.39,8,,,"L",,,,,,,,,
6061,157240,20,65.39,8,,,"L","T",,,,,,,,
6062,157234,20,65.39,8,,,,,,,,,,,,
6063,279966,20,65.39,8,,,,,,,,,,,,
6064,157225,20,65.39,8,,,,,,,,,,,,
6065,279945,20,65.39,8,,,,,,,,,,,,
6067,279954,20,65.39,8,,,,,,,,,,,,
6068,279960,20,65.39,8,,,,,,,,,,,,
6069,279962,20,65.39,8,,,,,,,,,,,,
6072,136520,20,65.39,8,,,,,,,,,,,,
6073,279964,20,65.39,8,,,,,,,,,,,,
6074,157232,20,65.39,8,,,,,,,,,,,,
6075,296594,21,70.52,10,,,,,,,,,,,,
6076,328736,6,82.49,9,,,"A","T",,,,,,,,
6077,328730,,,,,,,,,,,,,,,
6078,328728,21,70.52,10,,,,,,,,,,,,
6079,212458,21,70.52,10,,,,,,,,,,,,
6080,212456,21,70.52,10,,,,,,,,,,,,
6081,147118,21,70.52,10,,,,,,,,,,,,
6082,296592,21,70.52,10,,,,,,,,,,,,
6083,284313,21,70.52,10,,,,,,,,,,,,
6084,284328,21,70.52,10,,,,,,,,,,,,
6085,284320,21,70.52,10,,,,,,,,,,,,
6086,284322,21,70.52,10,,,,,,,,,,,,
6088,284334,21,70.52,10,,,,,,,,,,,,
6089,284332,21,70.52,10,,,,,,,,,,,,
6090,284315,21,70.52,10,,,,,,,,,,,,
6091,284330,21,70.52,10,,,,,,,,,,,,
6097,20134,22,75.76,12,,,,,,,,,,,,
6098,182674,22,75.76,12,,,,,,,,,,,,
6102,345877,1,55.14,4,,,,,,,,,,,,
6103,345878,63,46.25,6,,,,,,,,,,,,
6104,345879,13,35.26,1,,,,,,,,,,,,
6105,345880,9,61.92,5,,,,,,,,,,,,
6106,345881,19,60.27,6,,,,,,,,,,,,
6110,345885,1,55.14,4,,,,,,,,,,,,
6111,345886,1,55.14,4,,,,,,,,,,,,
6112,345887,13,35.26,1,,,,,,,,,,,,
6123,345898,27,12.5,1,,,,,,,,,,,,
6124,345899,9,68.42,5,,,,,,,,,,,,
6125,345900,17,107.16,12,,,,,,,,,,,,
6126,270228,9,68.41,5,,,,,,,,,,,,
6127,270230,15,58.87,4,,,,,,,,,,,,
6128,75046,14,73.7,6,,,,,,,,,,,,
6130,77776,15,64.69,4,,,,,,,,,,,,
6131,105466,9,61.92,5,,,,,,,,,,,,
6132,105468,9,61.92,5,,,,,,,,,,,,
6133,105474,9,61.92,5,,,,,,,,,,,,
6134,105476,9,62.49,5,,,"A",,,,,,,,,
6135,105478,9,61.92,5,,,,,,,,,,,,
6136,105480,9,61.92,5,,,,,,,,,,,,
6137,105459,9,61.92,5,,,,,,,,,,,,
6138,105461,9,61.92,5,,,,,,,,,,,,
6139,105463,9,61.92,5,,,,,,,,,,,,
6140,105465,9,61.92,5,,,,,,,,,,,,
6141,345901,13,35.26,1,,,,,,,,,,,,
6143,345903,27,66.69,4,,,,,,,,,,,,
6144,148054,14,66.65,6,,,,,,,,,,,,
6145,148056,14,67.26,6,,,,,,,,,,,,
6146,148062,14,66.65,6,,,,,,,,,,,,
6147,148064,14,66.65,6,,,,,,,,,,,,
6148,148066,14,66.65,6,,,,,,,,,,,,
6149,148068,14,66.65,6,,,,,,,,,,,,
6150,148047,9,61.92,6,,,,,,,,,,,,
6151,148049,14,66.65,6,,,,,,,,,,,,
6152,148051,14,66.65,6,,,,,,,,,,,,
6153,148053,14,66.65,6,,,,,,,,,,,,
6164,345914,14,66.65,6,,,,,,,,,,,,
6165,345915,14,66.65,6,,,,,,,,,,,,
6166,345916,14,66.65,6,,,,,,,,,,,,
6167,345917,14,66.65,6,,,,,,,,,,,,
6168,345918,14,66.65,6,,,,,,,,,,,,
6169,345919,14,66.65,6,,,,,,,,,,,,
6170,345920,14,66.65,6,,,,,,,,,,,,
6171,345921,14,66.65,6,,,,,,,,,,,,
6172,345922,14,66.65,6,,,,,,,,,,,,
6173,345923,14,66.65,6,,,,,,,,,,,,
6174,345924,15,58.33,4,,,,,,,,,,,,
6183,345933,15,58.33,4,,,,,,,,,,,,
6184,275740,9,68.41,5,,,,,,,,,,,,
6185,340766,15,117.74,4,,,,,,,,,,,,
6186,340768,15,,4,,,,,,,,,,,,
6187,345934,33,42.15,6,,,,,,,,,,,,
6188,345935,15,58.33,4,,,,,,,,,,,,
6189,345936,15,58.33,4,,,"CR-2",,,,,,,,,
6190,345937,15,58.33,4,,,"CR-2",,,,,,,,,
6191,345938,15,58.33,4,,,,,,,,,,,,
6192,345939,15,58.33,4,"<div>+ 25.30</div>",,"CP-1","CR-1",,,,,,,,
6193,345940,15,58.33,4,,,,,,,,,,,,
6194,345941,15,58.33,4,,,,,,,,,,,,
6195,345942,15,58.33,4,,,,,,,,,,,,
6196,345943,15,58.33,4,,,,,,,,,,,,
6197,345944,15,58.33,4,,,,,,,,,,,,
6199,345946,13,35.26,1,,,,,,,,,,,,
6200,345947,13,35.26,1,,,,,,,,,,,,
6201,345948,13,35.26,1,,,,,,,,,,,,
6202,345949,13,35.26,1,,,,,,,,,,,,
6203,345950,13,35.26,1,,,,,,,,,,,,
6204,345951,13,35.26,1,,,,,,,,,,,,
6205,345952,13,35.26,1,,,,,,,,,,,,
6206,345953,13,35.26,1,,,,,,,,,,,,
6207,345954,13,35.26,1,,,,,,,,,,,,
6208,345955,13,,1,,,,,,,,,,,,
6209,345956,33,42.15,6,,,"A","Routi",,,,,,,,
6210,345957,15,58.33,4,,,,,,,,,,,,
6211,345958,15,58.33,4,,,,,,,,,,,,
6212,345959,15,58.33,4,,,"L","T",,,,,,,,
6213,345960,1,55.65,4,,,,,,,,,,,,
6214,345961,1,55.65,4,,,,,,,,,,,,
6215,345962,72,0,99,,,,,,,,,,,,
6216,345963,72,0,99,,,,,,,,,,,,
6217,345964,1,55.65,4,,,,,,,,,,,,
6218,345965,1,55.65,4,,,,,,,,,,,,
6219,345966,1,55.65,4,,,,,,,,,,,,
6220,345967,33,42.15,6,,,,,,,,,,,,
6221,345968,33,42.15,6,,,,,,,,,,,,
6222,345969,9,68.41,5,,,,,,,,,,,,
6223,345970,9,68.41,5,,,,,,,,,,,,
6224,345971,33,42.15,6,,,,,,,,,,,,
6230,345972,13,35.26,1,,,,,,,,,,,,
6231,345973,12,44.37,2,,,,,,,,,,,,
6232,345974,63,46.25,6,,,,,,,,,,,,
6233,345975,15,58.33,4,,,,,,,,,,,,
6234,345976,15,58.33,4,,,,,,,,,,,,
6235,345977,15,58.33,4,,,,,,,,,,,,
6236,345978,9,62.49,5,,,,,,,,,,,,
6237,345979,9,62.49,5,,,,,,,,,,,,
6238,345980,9,62.49,5,,,,,,,,,,,,
6239,345981,72,0,99,,,,,,,,,,,,
6240,345982,14,67.26,6,,,,,,,,,,,,
6241,345983,14,67.26,6,,,,,,,,,,,,
6242,345984,14,67.26,6,,,,,,,,,,,,
6243,345985,14,66.65,6,,,,,,,,,,,,
6244,345986,14,66.65,6,,,,,,,,,,,,
6245,345987,14,66.65,6,,,,,,,,,,,,
6246,345988,14,66.65,6,,,,,,,,,,,,
6247,345989,14,66.65,6,,,,,,,,,,,,
6248,345990,14,66.65,6,,,,,,,,,,,,
6249,345991,14,66.65,6,,,,,,,,,,,,
6250,345992,14,66.65,6,,,,,,,,,,,,
6251,345993,14,66.65,6,,,,,,,,,,,,
6252,345994,14,66.65,6,,,,,,,,,,,,
6253,345995,15,58.33,4,,,"EP-6A",,,,,,,,,
6254,345996,15,58.33,4,,,,,,,,,,,,
6255,345997,15,58.33,4,,,,,,,,,,,,
6256,345998,15,58.33,4,,,,,,,,,,,,
6257,345999,15,58.33,4,,,,,,,,,,,,
6258,346000,15,58.33,4,,,,,,,,,,,,
6259,346001,72,0,99,,,,,,,,,,,,
6260,346002,72,0,99,,,,,,,,,,,,
6261,346003,72,0,99,,,,,,,,,,,,
6262,346004,72,0,99,,,,,,,,,,,,
6269,53641,9,61.92,5,,,,,,,,,,,,
6275,201562,9,66.65,5,,,,,,,,,,,,
6276,201564,9,57.72,5,,,,,,,,,,,,
6277,346005,13,35.26,1,,,,,,,,,,,,
6278,346006,19,63.94,6,"<div>trop payé en avril 2011</div>",,"CR-1","EP-6A",,,,,,,,
6279,346007,33,42.15,6,,,,,,,,,,,,
6280,346008,14,66.65,6,,,,,,,,,,,,
6281,346009,14,66.65,6,,,,,,,,,,,,
6282,346010,14,66.65,6,,,,,,,,,,,,
6283,346011,14,66.65,6,,,,,,,,,,,,
6284,346012,14,66.65,6,,,,,,,,,,,,
6285,346013,14,66.65,6,,,,,,,,,,,,
6286,346014,14,66.65,6,,,,,,,,,,,,
6287,346015,14,66.65,6,,,,,,,,,,,,
6288,346016,14,66.65,6,,,,,,,,,,,,
6289,346017,14,66.65,6,,,,,,,,,,,,
6300,346028,9,68.42,5,,,,,,,,,,,,
6301,346029,1,55.14,4,,,,,,,,,,,,
6302,346030,72,0,4,,,,,,,,,,,,
6303,346031,33,42.15,6,,,,,,,,,,,,
6304,346032,14,66.65,6,,,,,,,,,,,,
6305,346033,14,66.65,6,,,,,,,,,,,,
6306,346034,14,66.65,6,,,,,,,,,,,,
6307,346035,14,66.65,6,,,,,,,,,,,,
6308,346036,14,66.65,6,,,,,,,,,,,,
6309,346037,14,66.65,6,"<div>+23,00</div>",,"J-NOE",,,,,,,,,
6310,346038,14,66.65,6,,,,,,,,,,,,
6311,346039,14,66.65,6,,,,,,,,,,,,
6312,346040,14,66.65,6,"<div>+23.00</div>",,"J-PAQ",,,,,,,,,
6313,346041,14,66.65,6,,,,,,,,,,,,
6314,346042,15,58.33,4,,,,,,,,,,,,
6315,346043,15,58.33,4,,,,,,,,,,,,
6316,346044,15,58.33,4,,,,,,,,,,,,
6317,346045,15,58.33,4,,,,,,,,,,,,
6318,346046,15,58.33,4,,,,,,,,,,,,
6319,346047,15,58.33,4,,,,,,,,,,,,
6320,346048,15,58.33,4,,,,,,,,,,,,
6321,346049,15,58.33,4,,,,,,,,,,,,
6322,346050,15,58.33,4,,,,,,,,,,,,
6323,346051,15,58.33,4,,,,,,,,,,,,
6324,346052,9,61.92,5,,,"CR-2",,,,,,,,,
6325,346053,9,61.92,5,,,,,,,,,,,,
6326,346054,9,61.92,5,,,,,,,,,,,,
6327,346055,9,61.92,5,,,,,,,,,,,,
6328,346056,9,61.92,5,,,,,,,,,,,,
6329,346057,6,,9,,,,,,,,,,,,
6340,346068,15,58.33,4,,,,,,,,,,,,
6341,346069,15,58.33,4,,,,,,,,,,,,
6342,346070,15,58.33,4,,,,,,,,,,,,
6343,346071,15,58.33,4,,,,,,,,,,,,
6344,346072,15,58.33,4,,,,,,,,,,,,
6345,346073,15,58.33,4,,,,,,,,,,,,
6346,346074,15,58.33,4,,,,,,,,,,,,
6347,346075,15,58.33,4,,,,,,,,,,,,
6348,346076,15,58.33,4,,,,,,,,,,,,
6349,346077,14,66.65,6,,,,,,,,,,,,
6350,346078,14,66.65,6,,,,,,,,,,,,
6351,346079,14,67.26,6,,,"Z","T",,,,,,,,
6352,346080,14,67.26,6,,,,,,,,,,,,
6353,346081,14,67.26,6,,,,,,,,,,,,
6354,346082,14,67.26,6,,,,,,,,,,,,
6355,346083,14,67.26,6,,,,,,,,,,,,
6356,346084,14,67.26,6,,,,,,,,,,,,
6357,346085,14,,6,,,,,,,,,,,,
6358,346086,14,66.65,6,,,,,,,,,,,,
6359,346087,14,66.65,6,,,,,,,,,,,,
6360,346088,15,58.33,4,,,,,,,,,,,,
6361,346089,15,58.33,4,,,,,,,,,,,,
6362,346090,15,58.33,4,,,,,,,,,,,,
6363,346091,15,58.33,4,,,,,,,,,,,,
6364,346092,15,58.33,4,,,,,,,,,,,,
6365,346093,14,66.65,6,,,,,,,,,,,,
6366,346094,14,66.65,6,,,,,,,,,,,,
6367,346095,14,66.65,6,,,,,,,,,,,,
6368,346096,14,66.65,6,,,,,,,,,,,,
6369,346097,14,66.65,6,,,,,,,,,,,,
6370,346098,14,66.65,6,,,,,,,,,,,,
6371,346099,14,66.65,6,,,,,,,,,,,,
6372,346100,14,66.65,6,,,,,,,,,,,,
6373,346101,14,66.65,6,,,,,,,,,,,,
6374,346102,15,58.33,4,,,,,,,,,,,,
6375,346103,15,58.33,4,,,,,,,,,,,,
6376,346104,9,61.92,5,,,"CR-1","CP-1",,,,,,,,
6377,346105,14,66.65,6,,,,,,,,,,,,
6378,346106,14,66.65,6,,,,,,,,,,,,
6379,346107,14,66.65,6,,,"A","T",,,,,,,,
6380,346108,15,58.33,4,,,,,,,,,,,,
6381,346109,15,58.33,4,,,,,,,,,,,,
6382,346110,15,58.33,4,,,,,,,,,,,,
6383,346111,15,58.33,4,,,,,,,,,,,,
6384,346112,15,58.33,4,,,,,,,,,,,,
6385,4976,15,58.33,4,,,,,,,,,,,,
6386,4978,15,58.33,4,,,,,,,,,,,,
6387,17170,14,66.65,6,,,,,,,,,,,,
6388,17172,14,66.65,6,,,,,,,,,,,,
6389,17178,14,66.65,6,,,"Z","T",,,,,,,,
6390,17690,14,66.65,6,,,,,,,,,,,,
6392,5002,15,58.33,4,,,,,,,,,,,,
6394,21306,14,66.65,6,,,,,,,,,,,,
6395,5004,15,58.33,4,,,,,,,,,,,,
6396,30404,14,66.65,6,,,,,,,,,,,,
6410,124004,14,66.65,6,,,,,,,,,,,,
6411,124006,13,35.26,1,,,,,,,,,,,,
6412,346123,15,58.33,4,,,,,,,,,,,,
6413,346124,15,58.33,4,,,,,,,,,,,,
6414,346125,1,55.33,4,,,"Z","T",,,,,,,,
6415,346126,1,55.33,4,,,,,,,,,,,,
6416,346127,1,23.49,4,"<div>Trop payé de sept.12 à nov.13</div>",,,,,,,,,,,
6417,14622,9,62.49,5,,,,,,,,,,,,
6418,14624,9,62.49,5,,,,,,,,,,,,
6421,30692,14,66.65,6,,,,,,,,,,,,
6422,32406,14,66.65,6,,,,,,,,,,,,
6424,346128,14,66.65,6,,,,,,,,,,,,
6425,346129,14,66.65,6,,,,,,,,,,,,
6426,346130,14,66.65,6,,,,,,,,,,,,
6427,346131,14,66.65,6,,,,,,,,,,,,
6428,346132,14,66.65,6,,,,,,,,,,,,
6429,346133,14,66.65,6,,,,,,,,,,,,
6430,346134,14,66.65,6,,,,,,,,,,,,
6431,346135,14,66.65,6,,,,,,,,,,,,
6432,346136,14,66.65,6,,,,,,,,,,,,
6433,346137,15,58.33,4,,,,,,,,,,,,
6434,346138,15,58.33,4,,,,,,,,,,,,
6436,15794,9,62.49,5,,,,,,,,,,,,
6437,346139,14,66.65,6,,,,,,,,,,,,
6438,346140,14,66.65,6,,,,,,,,,,,,
6439,346141,14,66.65,6,,,,,,,,,,,,
6440,346142,14,66.65,6,,,,,,,,,,,,
6441,346143,14,66.65,6,,,,,,,,,,,,
6442,346144,14,66.65,6,,,,,,,,,,,,
6443,346145,14,66.65,6,,,,,,,,,,,,
6444,346146,15,58.33,4,,,,,,,,,,,,
6445,346147,15,58.33,4,,,,,,,,,,,,
6446,346148,15,58.33,4,,,,,,,,,,,,
6447,346149,15,58.33,4,,,,,,,,,,,,
